,dis,force_f_31000011,force_f_31000010,force_f_31000022,force_f_31000023,force_f_31000021,force_f_31000009,force_f_31000008,force_f_31000020,force_f_31000019
3378,-68.9323490234377,45.96603376779175,36.53045898685799,32.652786503319405,26.943386162694615,38.82272760468732,142.88019990625105,29.674035968750097,202.3616799999999,29.191155999999797
3377,-68.92037656250017,46.9406765383606,36.13042331650888,33.55330039599518,27.309419066600874,37.950121823437314,126.03270453125108,30.10135201562509,202.3616799999999,28.615217249999795
3376,-68.90803203125017,47.705363623388685,35.740325335795994,33.82791968767,27.569648872216128,36.96690244374983,116.34815084375111,30.888986296875082,202.3616799999999,27.7552902499998
3375,-68.89571464843766,48.41072321041571,35.502179440672705,33.11733400717684,27.761802516747387,36.11031210585921,115.75477468750111,31.742842942708407,202.3616799999999,27.3021462499998
3374,-68.88311542968765,49.01281443163765,35.284045848753756,32.137576877843344,27.964863613182928,35.70231840566389,126.88991148437614,32.67940468229174,202.3616799999999,26.9823807499998
3373,-68.86980957031263,49.677699360153305,34.85924385027964,31.722359259459544,28.26406305053645,35.57328015722638,143.08078773437614,33.69285331250008,202.3616799999999,26.488015499999804
3372,-68.8568843750001,50.22456516888441,34.518329727598974,31.693307507852275,28.683493854166006,35.36680497526022,157.13028000000116,34.87753851041674,202.3616799999999,25.745751499999805
136,-68.8440285156251,50.57706292572034,34.35880728887828,31.64201086934316,29.18529708723893,35.28712643880189,162.7302575000012,35.98347255208341,202.3616799999999,24.273662749999808
137,-68.8305912109376,51.10605154396069,34.356915498167844,30.952144675231033,30.351688514403634,35.87540862890606,165.7724296093762,37.290976687500084,202.3616799999999,22.992116749999802
138,-68.81745800781259,51.56081746259568,34.53386446760957,29.998151751097737,31.882440352538396,36.98516032617168,166.20931625000122,38.758664994791765,202.3616799999999,21.6353437499998
139,-68.80450742187507,51.851642427856476,34.60399577123912,29.19193772766024,33.40756926708917,37.94592522265606,163.72728710937625,39.91436364583343,202.3616799999999,20.659941999999806
140,-68.79138242187506,52.01606803253178,34.340077518004264,27.962516686766698,34.80812188476496,38.31231639062481,156.46483484375125,41.127259375000094,202.3616799999999,20.872587999999805
141,-68.77811796875005,52.12817589356695,33.61860939161266,26.220554480712018,36.0620230277337,38.46410161874981,134.48088101562627,42.39661541666676,202.3616799999999,21.210216499999802
142,-68.76488085937507,52.22258469697274,32.55631458930553,24.610442738036244,37.16655664394463,38.07673357382792,105.13903875000128,43.056707770833434,202.3616799999999,21.3764617499998
3363,-68.75237499999992,52.19768346555455,31.37253172455943,23.62463399413976,37.98898656940035,37.10058807838522,91.85792540625127,43.161582500000094,202.3616799999999,21.443333499999802
3362,-68.73886796875004,52.01883227795305,30.06181800279633,22.824625445243825,38.62202941341077,35.92546452278627,85.27451046875127,43.0604251875001,202.3616799999999,21.315777499999804
3361,-68.72252109375003,51.51006564065823,28.66865332484156,22.115505451505577,38.818469345051405,34.79162298046856,82.50002388020962,42.7709262500001,202.3616799999999,21.159050749999803
145,-68.70622636718755,51.04904708091311,28.02596053843748,21.630190106272657,38.675627110676416,34.330550037760226,81.95063290104295,42.71406325000011,202.3616799999999,21.257866749999806
146,-68.68985214843758,50.09769068041439,26.804793719003207,20.78756078965845,38.26826866145766,33.5729468763019,81.06914921875129,42.80391046875012,202.3616799999999,21.90655949999981
3357,-68.67459999999991,49.34060563967569,25.893655168944203,20.54822834781818,38.002839246093075,33.08853560156231,80.3618942812513,42.789277437500125,202.3616799999999,21.987524999999806
3356,-68.65991035156256,48.48352864495863,24.97015614315685,21.002533197386875,37.80000455322198,32.45627654882793,79.80769116406378,42.77871334375011,202.3616799999999,21.033587999999803
3355,-68.64324863281256,47.118486707153465,23.624412493712263,22.502665155679523,37.44180975748631,31.130244904947716,79.49719567708462,42.75110979166676,202.3616799999999,20.971132499999804
149,-68.62657441406256,46.202629445923016,22.63173809600719,23.064747413166494,36.744485467121734,30.169631368489377,79.39513563541793,42.17561645833341,202.3616799999999,21.2510297499998
150,-68.60979082031254,44.66254841857926,21.524785251372187,23.12483253393471,35.06450435693293,29.85726413281229,78.71875051562628,41.12021346875008,202.3616799999999,21.061342999999802
3351,-68.5953999999999,43.36614024127213,21.53365159142956,23.013711530516723,33.85165081445247,29.531248558593543,78.3420795625013,40.226750625000086,202.3616799999999,20.620805999999806
3350,-68.57911406250005,42.237558518643,21.938848533303744,22.88737996617209,32.911651564995005,29.203548870659525,78.02369489583462,39.34933695833342,202.3616799999999,20.05949574999981
152,-68.56197285156256,41.16070872130686,22.379125280292683,22.71929046432748,31.995535353623474,29.100527280381748,77.38901322916794,38.19816079166674,202.3616799999999,19.576208749999807
153,-68.54461855468756,39.66709822265643,22.803993394896356,22.795260366332144,30.17784249755794,29.580215849609182,75.75392281250127,36.61003540625008,202.3616799999999,19.231972999999808
3346,-68.52939999999992,38.33919255535907,22.95128023113903,22.601657613036245,28.38148660839779,29.339751277343556,74.51691531250128,34.93206931250009,202.3616799999999,18.810112999999813
3345,-68.51463535156256,37.14596244839497,22.92127224920544,22.23413992089758,26.77912442626888,28.83315877929668,73.38675937500129,32.896653375000085,202.3616799999999,18.711370999999815
3344,-68.49707128906255,36.20648163018592,22.646242477250887,21.758886783618216,25.52902259537695,28.52617915538174,71.95144507291798,30.039947104166753,202.3616799999999,18.83960824999982
156,-68.47964003906256,35.73004383061634,22.41446549612206,21.47288439075075,24.555346000324867,28.47001990190951,70.83364911458465,28.103845520833417,202.3616799999999,18.988523249999822
3341,-68.46307499999993,35.1436870666099,22.193683164386943,21.210861007242002,23.264696407225912,27.99355663281229,70.14680678125131,25.94341943750009,202.3616799999999,18.467155499999823
3340,-68.44804296875006,34.40276251146463,21.966760858905985,20.985870269815244,21.555619075682944,27.059771746093553,69.4664741406263,23.48426803125008,202.3616799999999,17.275337999999824
3339,-68.42982265625008,33.465937646348934,21.859421274521505,20.833568838974863,19.307256772134764,25.44621719965258,68.355594947918,20.55122357638897,202.3616799999999,16.910771999999824
159,-68.41083359375008,33.002765078260836,22.199073565320134,20.637978541231803,18.255970204426433,24.648336185763686,67.18734973958465,18.212054381944522,202.3616799999999,16.340739999999823
3336,-68.39382499999996,32.43097930869568,22.553112337930273,20.52860156713784,16.817442910155602,23.766007442708123,65.73849242187632,16.448000125000075,202.3616799999999,14.975056999999824
3335,-68.37781464843759,31.88625631042502,22.732639867267842,20.4696936063631,15.244686699218104,22.75022426953103,64.29878913541799,14.885095805555627,202.3616799999999,13.56203924999982
161,-68.3590875000001,31.531334827514854,22.37424718497617,20.475979361896947,13.65648446484311,21.418525535156036,63.167160052084654,13.350526361111179,202.3616799999999,11.667597499999818
162,-68.3404330078126,31.555766027862745,21.475403425108805,19.51843240722572,10.95790276606382,19.763130249999783,61.52632005468883,12.044578906250067,202.3616799999999,10.199506249999818
3331,-68.32457499999998,31.568021808370144,20.65115046433406,18.09219215950437,9.05474389287046,19.080815940103946,59.99571635937633,11.4540828958334,202.3616799999999,8.882927999999819
3330,-68.30796855468762,31.456782228936273,19.91726800745201,16.29601478271401,7.813168402972456,18.614033918402562,58.521431531251324,10.943204402777845,202.3616799999999,8.469171999999817
164,-68.28876113281261,31.113682883938445,19.19975590396352,13.537441741698387,7.390793749239817,17.712868935763677,56.936130031251324,10.03193434722229,202.3616799999999,8.137324124999816
165,-68.26948652343762,30.689816740193862,18.35769834998471,10.780111171996236,8.049765162369157,16.166592047525825,55.47040843750133,8.617588252083399,202.3616799999999,7.655942249999816
3326,-68.25532499999998,30.428620531189136,17.785931743254565,9.334890734081199,8.775910557811866,14.606212835937285,54.74826809375132,7.5588033062500655,202.3616799999999,6.498540199999815
3325,-68.23647656250014,30.331317850728517,17.179940796914643,8.13517377340683,9.432095556857007,13.250341186197703,54.19733390104297,6.724720220833401,202.3616799999999,5.508616599999816
167,-68.21720000000013,30.53610355491145,16.159470734333276,6.360271269771847,10.171674073350061,12.307057243489373,53.45629688020962,6.041489554166734,202.3616799999999,4.367590124999816
3322,-68.19992499999998,31.109002526184234,14.64519154962055,4.574492893016746,10.453995671874365,11.18534678906229,52.32643870312629,5.454821637500068,202.3616799999999,3.3560569499998154
3321,-68.18362343750013,31.725783379415027,12.927883069436628,2.945034014435476,10.564307604708567,9.931471412760207,51.23058741666796,5.088648825000067,202.3616799999999,3.1232450249998154
169,-68.16408242187512,32.10609661142999,11.095295824970481,1.7954095034958057,10.615847458441207,8.459527782551877,50.62557795833462,5.287398575000068,202.3616799999999,3.092106874999816
170,-68.14434941406262,32.499879230896155,7.91724376115009,0.7643998870060051,10.731163730468115,5.862882383788858,49.16806078906379,5.928197996875067,202.3616799999999,2.3617884749998157
3317,-68.130225,32.65379182775895,6.274665526933784,0.10953771056069239,10.650899156737644,3.7883959701951087,47.35945556250129,5.934279750000068,202.3616799999999,1.3396491999998155
3316,-68.11054550781265,32.7373165643719,5.376891057880647,-0.4172130469100107,10.483199467121757,1.8748758267445882,45.62187810416793,5.929603981250068,202.3616799999999,0.4587614524998154
172,-68.09069160156264,32.854037538655774,4.72956578159484,-0.8962386893514168,10.270034081705091,-0.45280508096374517,44.1643027708346,6.674723206250069,202.3616799999999,0.06597781274981546
3313,-68.07442499999999,33.111345496216,4.068905155101513,-0.7734070278182135,9.76384064697202,-1.9841992007423916,42.11951679687627,8.01810656875007,202.3616799999999,0.14773798049981546
3312,-68.05758457031266,33.34022682216408,3.314841386495284,-0.28739336005291394,9.195033236327488,-2.9115413579429124,40.17387028125126,9.57965972916674,202.3616799999999,0.6686122499998155
174,-68.03763378906262,33.343241269999346,2.293903541757872,0.6863090224340653,8.731411947264988,-2.823014415338746,39.11285278125126,11.197458145833405,202.3616799999999,2.2030310249998153
3309,-68.01862499999999,33.2818531210532,1.4495596591352602,1.6391238558585444,8.977688348632178,-2.4634885453127042,37.62332482812626,12.484641000000074,202.3616799999999,3.858242499999815
3308,-68.00367988281259,33.211728913906654,0.8634111615588083,2.6391832014640126,9.469987860350926,-1.9248709435548916,36.28036485416793,13.586452083333409,202.3616799999999,5.674431124999817
176,-67.9836818359376,33.17979912894029,0.8752548570060377,3.8018636326749498,9.990459012694679,-1.1199770740236419,35.8056192708346,14.462763416666743,202.3616799999999,7.812249874999816
177,-67.96397363281264,33.08715756566379,1.9405738276472229,5.7209277300040515,10.049586763671243,0.9639373049802644,34.97226202343877,14.907757750000076,202.3616799999999,9.394956499999815
3304,-67.948875,33.349206242391084,3.4962036901519706,7.2798019261059395,9.806953358072287,3.2102706223956288,34.53387575000128,15.153182437500073,202.3616799999999,11.389313999999816
3303,-67.93007558593762,33.725874596442466,5.165008390427985,8.403566783318938,9.594089049695551,5.31132591085049,34.30330057812628,15.33312768750007,202.3616799999999,12.084671499999814
179,-67.9101638671876,34.07147448302558,7.034185137218894,8.83432141379854,9.61851205577194,7.240468343836602,34.1816505156263,15.372431937500068,202.3616799999999,11.963324249999813
3300,-67.8939,34.32070931241877,8.655113227033484,8.785493818545717,9.561818459309267,9.071908800260209,33.2640741562513,15.325746125000066,202.3616799999999,12.339973999999815
3299,-67.87728339843761,34.48542953739436,10.167218020628862,8.648386995441877,9.521665970051453,10.660994330728956,31.90724426041797,15.190647739583405,202.3616799999999,12.789024249999814
181,-67.85806230468762,34.49297100630711,11.601101582542928,8.726024714517397,9.612253404947285,11.620717059895622,30.028580052084642,14.876301697916736,202.3616799999999,13.301878999999815
3296,-67.84029999999998,34.25002958483901,12.780538807433068,8.879134098143698,9.611677711913433,12.159722863281036,28.849361937501314,14.50512653125007,202.3616799999999,13.652772499999813
3295,-67.82539746093761,34.08271835500095,13.701127866209923,9.073021575194481,9.527784993814475,12.537146820312287,27.980156593751317,14.14304904166674,202.3616799999999,14.124909499999806
183,-67.8058169921876,34.3927805904339,14.099618763670858,9.31377166796792,9.285104328449892,12.850542164062292,27.34154346875132,13.865093708333408,202.3616799999999,14.879539124999807
3292,-67.78669999999997,34.78742960689305,14.48368847511698,9.642352306354963,9.269367019205099,13.113576790364373,27.18290587500132,13.862678750000073,202.3616799999999,15.664007999999807
3291,-67.77283652343759,35.24715793431615,14.927397575641884,10.112379486347638,9.295437798501975,13.473417487629995,27.653095140626306,14.077485062500074,202.3616799999999,16.35854924999981
3290,-67.7532560546876,35.81856750403527,15.427274085088772,10.758845471177011,9.213799019422112,14.008596174912975,29.183243484376302,14.61474364583341,202.3616799999999,16.839647749999813
